adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/1fOsyhVz5qyX2rl1qqX6KImVhTx.jpg,"[18, 35]",644479,es,Dedicada A Mi Ex,"The film tells the story of Ariel, a 21-year-old who decides to form a rock band to compete for a prize of ten thousand dollars in a musical band contest, this as a last option when trying to get money to save their relationship and reunite with his ex-girlfriend, which breaks due to the trip she must make to Finland for an internship. Ariel with her friend Ortega, decides to make a casting to find the other members of the band, although they do not know nothing about music, thus forming a band with members that have diverse and opposite personalities.",1.3211,/xc4bTXVwYNXi10jG9dwcaYt5IpU.jpg,2019-11-01,Dedicated to my ex,False,8.3,513
False,/c8Pi8F1FzpNebtgXcSjC9nWCdSW.jpg,"[35, 10752]",914,en,The Great Dictator,Dictator Adenoid Hynkel tries to expand his empire while a poor Jewish barber tries to avoid persecution from Hynkel's regime.,6.1962,/1QpO9wo7JWecZ4NiBuu625FiY1j.jpg,1940-10-15,The Great Dictator,False,8.3,3630
False,/p47ihFj4A7EpBjmPHdTj4ipyq1S.jpg,[18],599,en,Sunset Boulevard,A hack screenwriter writes a screenplay for a former silent film star who has faded into Hollywood obscurity.,11.8322,/zt8aQ6ksqK6p1AopC5zVTDS9pKT.jpg,1950-08-10,Sunset Boulevard,False,8.282,2869
False,/kSlO1pHpwQfPQdgVPr7dJiJNtJ8.jpg,"[35, 18, 10749]",3082,en,Modern Times,"A bumbling tramp desires to build a home with a young woman, yet is thwarted time and time again by his lack of experience and habit of being in the wrong place at the wrong time..",9.4394,/7uoiKOEjxBBW0AgDGQWrlfGQ90w.jpg,1936-02-05,Modern Times,False,8.281,4008
False,/hypv7bDxzqdhJfEpjRKf1aQbdc.jpg,"[80, 18, 10749]",15804,zh,牯嶺街少年殺人事件,"A boy experiences first love, friendships and injustices growing up in 1960s Taiwan.",2.3922,/3l8fOAwiN3N5n3hHnZ51eog7Zu2.jpg,1991-07-27,A Brighter Summer Day,False,8.28,375
False,/h31SOVlekuHXsMWVGxI8nPPfY82.jpg,"[18, 37]",335,it,C'era una volta il West,"As the railroad builders advance unstoppably through the Arizona desert on their way to the sea, Jill arrives in the small town of Flagstone with the intention of starting a new life.",9.7216,/qbYgqOczabWNn2XKwgMtVrntD6P.jpg,1968-12-21,Once Upon a Time in the West,False,8.28,4789
False,/3q35nBLCIdEbxYfsr7D5ocYQXKz.jpg,"[18, 10751, 14]",1585,en,It's a Wonderful Life,"George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",8.7719,/bSqt9rhDZx1Q7UZ86dBPKdNomp2.jpg,1946-12-20,It's a Wonderful Life,False,8.277,4803
False,/hUeSuUxNyQivx2wrRvGoyZiZDUu.jpg,"[16, 10751, 14, 35]",1139087,en,Once Upon a Studio,"Created for Disney's 100th anniversary, the short features Mickey Mouse corralling a gallery of legendary Disney characters for a group photo.",3.822,/aiy3G1cYWV3LgKZHY6a3jL8bjYL.jpg,2023-09-24,Once Upon a Studio,False,8.274,418
False,/521koHpCyK6ZeNpEAvPAuC75cJ5.jpg,"[16, 18, 10749]",652837,ja,ジョゼと虎と魚たち,"With dreams of diving abroad, Tsuneo gets a job assisting Josee, an artist whose imagination takes her far beyond her wheelchair. But when the tide turns against them, they push each other to places they never thought possible, and inspire a love fit for a storybook.",3.8756,/z1D8xi9x4uEhyFruo7uEHXUMD4K.jpg,2020-12-25,"Josee, the Tiger and the Fish",False,8.27,572
False,/5ATSg3rufgIMfcrHd2gEi678hZu.jpg,"[18, 35]",77338,fr,Intouchables,A true story of two men who should never have met – a quadriplegic aristocrat who was injured in a paragliding accident and a young man from the projects.,16.1204,/1QU7HKgsQbGpzsJbJK4pAVQV9F5.jpg,2011-11-02,The Intouchables,False,8.27,18196
False,/deUWVEgNh2IGjShyymZhaYP40ye.jpg,"[28, 12, 53]",1356039,es,Contraataque,"When a hostage rescue mission creates a new enemy, Capt. Guerrero and his elite soldiers must face an ambush by a criminal group.",11.8868,/38I76hGcFY6xB47pjm7pZwkfuAF.jpg,2025-02-27,Counterattack,False,8.267,792
False,/eN5G8vTWLnZxJ0LTd4g27oPObcZ.jpg,"[18, 10752]",28,en,Apocalypse Now,"At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.",17.6219,/gQB8Y5RCMkv2zwzFHbUJX3kAhvA.jpg,1979-05-19,Apocalypse Now,False,8.266,8909
False,/xLMJCCSatxENpHO9rLW9yD8A12C.jpg,"[16, 878, 18, 14]",18491,ja,新世紀エヴァンゲリオン劇場版 Air／まごころを、君に,"SEELE orders an all-out attack on NERV, aiming to destroy the Evas before Gendo can advance his own plans for the Human Instrumentality Project. Shinji is pushed to the limits of his sanity as he is forced to decide the fate of humanity.",13.2959,/j6G24dqI4WgUtChhWjfnI4lnmiK.jpg,1997-07-19,Neon Genesis Evangelion: The End of Evangelion,False,8.261,1797
False,/f72GEQF2lKsdmEULSI9bWCbQylH.jpg,"[18, 53, 80]",29259,fr,Le Trou,"Four prison inmates have been hatching a plan to literally dig out of jail when another prisoner, Claude Gaspard, is moved into their cell. They take a risk and share their plan with the newcomer. Over the course of three days, the prisoners and friends break through the concrete floor using a bed post and begin to make their way through the sewer system – yet their escape is anything but assured.",8.6735,/xyZhiOz5NHVBUKlpioxjwajy7pm.jpg,1960-03-18,Le Trou,False,8.261,552
False,/eTZkq5tI58Ec76AwPf1HOUoKtky.jpg,"[10752, 18]",975,en,Paths of Glory,A commanding officer defends three scapegoats on trial for a failed offensive that occurred within the French Army in 1916.,3.8693,/tJXwtzOSNUC8dxJfrdvkNtGrrgW.jpg,1957-10-25,Paths of Glory,False,8.257,3211
False,/aSksN0VqrRyXkcJPDqGL6S3gxpl.jpg,"[35, 18, 10749]",901,en,City Lights,A tramp falls in love with a beautiful blind flower girl. His on-and-off friendship with a wealthy man allows him to be the girl's benefactor and suitor.,10.9812,/bXNvzjULc9jrOVhGfjcc64uKZmZ.jpg,1931-02-06,City Lights,False,8.257,2401
False,/9Xz0bzUFTVgDZd4WZz1cJDQjLkB.jpg,"[16, 18, 10402, 10749]",632632,ja,映画 ギヴン,"Haruki secretly had feelings for Akihiko for years, but Akihiko was still in a relationship with his roommate, the violinist Ugetsu Murata. Haruki, Akihiko, and Ugetsu's love clashes and starts to move forward.",1.6985,/pegCub2zdYD5As43AOmGsIctuKc.jpg,2020-08-22,Given,False,8.3,413
False,/qknxyRgP6UTmwJ4B9tDAmzHMq7u.jpg,"[10749, 16, 14]",92321,ja,蛍火の杜へ,"One hot summer day a little girl gets lost in an enchanted forest of the mountain god where spirits reside. A young boy appears before her, but she cannot touch him for fear of making him disappear. And so a wondrous adventure awaits...",0.0035,/mDqzHV8UXWWNpZkoAbKmKX1ZxEE.jpg,2011-09-17,Hotarubi no Mori e,False,8.254,1203
False,/tyxqfALuq02khuKNCwmeMxrqt8T.jpg,"[16, 10749, 18, 14]",572154,ja,青春ブタ野郎はゆめみる少女の夢を見ない,"In Fujisawa, Sakuta Azusagawa is in his second year of high school. Blissful days with his girlfriend and upperclassman, Mai Sakurajima, are interrupted by the appearance of his first crush, Shoko Makinohara.",2.6367,/AtFnN4OztDJy8IFwYd5JfU0jlEM.jpg,2019-06-15,Rascal Does Not Dream of a Dreaming Girl,False,8.253,576
False,/inEy3A5OPgeYW4rjRiGycfEeQzA.jpg,[18],637920,tr,7. Koğuştaki Mucize,"Separated from his daughter, a father with an intellectual disability must prove his innocence when he is jailed for the death of a commander's child.",7.9084,/bOth4QmNyEkalwahfPCfiXjNh1r.jpg,2019-10-10,Miracle in Cell No. 7,False,8.252,4527
False,/6GF9uJs7AnbcJvyfoZyjZv063Oo.jpg,"[10751, 16, 18, 12]",8587,en,The Lion King,"Young lion prince Simba, eager to one day become king of the Pride Lands, grows up under the watchful eye of his father Mufasa; all the while his villainous uncle Scar conspires to take the throne for himself. Amid betrayal and tragedy, Simba must confront his past and find his rightful place in the Circle of Life.",20.8448,/sKCr78MXSLixwmZ8DyJLrpMsd15.jpg,1994-06-15,The Lion King,False,8.252,19435
False,/o33acwn7KliNpJRbjy4FrMSpiQ9.jpg,"[35, 18, 10402]",654299,es,Como caído del cielo,"Returning to Earth as an imitator, the legendary Mexican artist Pedro Infante must prove that he is no longer a womanizer to enter paradise.",1.3039,/o9cSEHrXzPOO4OIoT9yrdxc216w.jpg,2019-12-24,Out of the Clear Blue Sky,False,8.25,376
False,/muSeX7fnNw0pv4zHK7RSwZln6Hk.jpg,"[18, 10402]",10376,it,La leggenda del pianista sull'oceano,"The story of a virtuoso piano player who lives his entire life aboard an ocean liner. Born and raised on the ship, 1900 learned about the outside world through interactions with passengers, never setting foot on land, even for the love of his life. Years later, the ship may be destroyed, and a former band member fears that 1900 may still be aboard, willing to go down with the ship.",3.3864,/iOcbJ5pxokOPDRgieVDbsFMrCc6.jpg,1998-10-28,The Legend of 1900,False,8.2,2408
False,/L7DIiAdP8DnNqOh7454ZrTYspR.jpg,"[10402, 18, 10749]",630566,en,Clouds,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",3.1882,/d0OdD1I8qAfETvE9Rp9Voq7R8LR.jpg,2020-10-09,Clouds,False,8.241,1043
False,/u6aGN71Hx39iX8Uv4ILRRKHmAXc.jpg,"[18, 10749]",447362,en,Life in a Year,"A 17 year old finds out that his girlfriend is dying, so he sets out to give her an entire life, in the last year she has left.",3.5846,/bP7u19opmHXYeTCUwGjlLldmUMc.jpg,2020-11-27,Life in a Year,False,8.239,1950
False,/sdwjQEM869JFwMytTmvr6ggvaUl.jpg,"[18, 53, 9648, 28]",670,ko,올드보이,"With no clue how he came to be imprisoned, drugged and tortured for 15 years, a desperate man seeks revenge on his captors.",15.344,/pWDtjs568ZfOTMbURQBYuT4Qxka.jpg,2003-11-21,Oldboy,False,8.239,9619
False,/tlm8UkiQsitc8rSuIAscQDCnP8d.jpg,"[28, 878]",603,en,The Matrix,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",30.0884,/p96dm7sCMn4VYAStA6siNz30G1r.jpg,1999-03-31,The Matrix,False,8.239,27459
False,/7RyHsO4yDXtBv1zUU3mTpHeQ0d5.jpg,"[12, 878, 28]",299534,en,Avengers: Endgame,"After the devastating events of Avengers: Infinity War, the universe is in ruins due to the efforts of the Mad Titan, Thanos. With the help of remaining allies, the Avengers must assemble once more in order to undo Thanos' actions and restore order to the universe once and for all, no matter what consequences may be in store.",15.5144,/ulzhLuWrPK07P1YkdWQLZnQh1JL.jpg,2019-04-24,Avengers: Endgame,False,8.236,27323
False,/mDfJG3LC3Dqb67AZ52x3Z0jU0uB.jpg,"[12, 28, 878]",299536,en,Avengers: Infinity War,"As the Avengers and their allies have continued to protect the world from threats too large for any one hero to handle, a new danger has emerged from the cosmic shadows: Thanos. A despot of intergalactic infamy, his goal is to collect all six Infinity Stones, artifacts of unimaginable power, and use them to inflict his twisted will on all of reality. Everything the Avengers have fought for has led up to this moment - the fate of Earth and existence itself has never been more uncertain.",27.3859,/7WsyChQLEftFiDOVTGkv3hFpyyt.jpg,2018-04-25,Avengers: Infinity War,False,8.234,31551
False,/YLyORLsYIjC0d1TFBSpJKk7piP.jpg,"[16, 18, 10749]",504253,ja,君の膵臓をたべたい,"After his classmate and crush is diagnosed with a pancreatic disease, an average high schooler sets out to make the most of her final days.",4.0633,/qDWA7fB4cZ4sBP6YgwlxvraDHi7.jpg,2018-09-01,I Want to Eat Your Pancreas,False,8.2,1726
False,/cYQvXNPZLow73lhspVQ7CYlT3Mi.jpg,"[16, 10751, 12, 35, 14]",508965,en,Klaus,"A selfish postman and a reclusive toymaker form an unlikely friendship, delivering joy to a cold, dark town that desperately needs it.",7.3811,/q125RHUDgR4gjwh1QkfYuJLYkL.jpg,2019-11-08,Klaus,False,8.224,4564
False,/5En0fmDagt3Pk8d7P3uTwfeQceg.jpg,"[18, 35, 36]",490132,en,Green Book,"Tony Lip, a bouncer in 1962, is hired to drive pianist Don Shirley on a tour through the Deep South in the days when African Americans, forced to find alternate accommodations and services due to segregation laws below the Mason-Dixon Line, relied on a guide called The Negro Motorist Green Book.",12.4577,/7BsvSuDQuoqhWmU2fL7W2GOcZHU.jpg,2018-11-16,Green Book,False,8.223,12632
False,/uUrV5KSjnZx47Dq7e6STr73iN4N.jpg,"[18, 35, 12]",24188,it,Il sorpasso,"Roberto, a shy law student in Rome, meets Bruno, a forty-year-old exuberant, capricious man, who takes him for a drive through the Roman and Tuscany countries in the summer. When their journey starts to blend into their daily lives though, the pair’s newfound friendship is tested.",1.2082,/4h1ckrJQVcQYjeOkqS8i9BqZ9MI.jpg,1962-12-05,Il Sorpasso,False,8.222,823
False,/jhk6D8pim3yaByu1801kMoxXFaX.jpg,"[28, 18, 12]",98,en,Gladiator,"After the death of Emperor Marcus Aurelius, his devious son takes power and demotes Maximus, one of Rome's most capable generals who Marcus preferred. Eventually, Maximus is forced to become a gladiator and battle to the death against other men for the amusement of paying audiences.",14.5394,/ty8TGRuvJLPUmAR1H1nRIsgwvim.jpg,2000-05-04,Gladiator,False,8.222,20572
False,/27ZkYMWynuK2qiDP6awc3MsCaOs.jpg,"[10749, 18]",527641,en,Five Feet Apart,"Seventeen-year-old Stella spends most of her time in the hospital as a cystic fibrosis patient. Her life is full of routines, boundaries and self-control — all of which get put to the test when she meets Will, an impossibly charming teen who has the same illness. There's an instant flirtation, though restrictions dictate that they must maintain a safe distance between them. As their connection intensifies, so does the temptation to throw the rules out the window and embrace that attraction.",4.8348,/kreTuJBkUjVWePRfhHZuYfhNE1T.jpg,2019-03-14,Five Feet Apart,False,8.221,5864
False,/aVefEnQsfNPUrgsuMszTDt165P0.jpg,"[27, 53, 10402]",92060,en,Michael Jackson's Thriller,"A night at the movies turns terrifying when Michael and his date are attacked by zombies. Released at the height of Thriller’s success, the short film redefined the music video, broke racial barriers, and became the first inducted into the U.S. National Film Registry.",1.4682,/dYHGoPMkZMVuBA4EydmDQMo1EEv.jpg,1983-11-14,Michael Jackson's Thriller,False,8.2,737
False,/rW2xRFlJRbTnBJlQTSjQmjevIwb.jpg,"[10752, 18, 36]",857,en,Saving Private Ryan,"As U.S. troops storm the beaches of Normandy, three brothers lie dead on the battlefield, with a fourth trapped behind enemy lines. Ranger captain John Miller and seven men are tasked with penetrating German-held territory and bringing the boy home.",11.9153,/uqx37cS8cpHg8U35f9U5IBlrCV3.jpg,1998-07-24,Saving Private Ryan,False,8.221,16927
False,/evUB9YKE5IPPtQOchcEF6hS90BO.jpg,"[18, 9648, 80]",37257,en,Witness for the Prosecution,An ailing barrister is thrust back into the courtroom in what becomes one of the most unusual and eventful murder cases of the lawyer's career when he finds himself defending a man being tried for the murder of a socialite.,3.0695,/bCj4EfuehAlgBwVd3diyWyhuuau.jpg,1957-12-17,Witness for the Prosecution,False,8.219,1627
False,/oMqgJMCaNIqeJtilc71D4nRqdmt.jpg,"[16, 10751, 18, 14]",110420,ja,おおかみこどもの雨と雪,"After her werewolf lover unexpectedly dies in an accident, a woman must find a way to raise the son and daughter that she had with him. However, their inheritance of their father's traits prove to be a challenge for her.",3.227,/3Nllh6JgcrFdtOn6iFOWHudNInd.jpg,2012-07-21,Wolf Children,False,8.2,2436
